town,#rooms,storey_range_processed,floor_area_sqm,flat_model,remaining_lease
JURONG EAST,3,4,68,New Generation,62
JURONG EAST,3,2,73,Improved,57
JURONG EAST,3,5,74,Improved,56
JURONG EAST,3,4,72,Model A,92
JURONG EAST,3,1,68,New Generation,64
JURONG EAST,3,6,72,Model A,92
JURONG EAST,3,4,74,Improved,55
JURONG EAST,3,2,72,Model A,92
JURONG EAST,3,13,72,Model A,92
JURONG EAST,4,1,91,New Generation,63
JURONG EAST,4,3,93,New Generation,60
JURONG EAST,4,2,94,New Generation,61
JURONG EAST,4,1,98,New Generation,61
JURONG EAST,4,2,96,New Generation,61
JURONG EAST,4,3,87,Model A,92
JURONG EAST,4,3,93,New Generation,64
JURONG EAST,4,1,83,Simplified,65
JURONG EAST,4,2,90,Model A,81
JURONG EAST,4,5,91,Model A,81
JURONG EAST,4,10,87,Model A,92
JURONG EAST,4,4,101,Model A,77
JURONG EAST,4,2,103,Model A,77
JURONG EAST,5,1,121,Improved,60
JURONG EAST,5,6,118,Improved,63
JURONG EAST,5,6,120,Improved,67
JURONG EAST,5,2,120,Improved,62
JURONG EAST,5,4,130,Improved,60
JURONG EAST,5,2,118,Improved,63
JURONG EAST,5,1,121,Improved,61
JURONG EAST,5,3,121,Improved,61
JURONG EAST,5,3,132,Model A,63
JURONG EAST,5,1,129,Standard,57
JURONG EAST,5,2,104,Standard,57
JURONG EAST,5,5,115,Improved,81
JURONG EAST,5,4,121,Improved,65
JURONG EAST,5,2,115,Improved,82
JURONG EAST,5,1,121,Improved,77
JURONG EAST,6,1,149,Maisonette,64
JURONG EAST,6,1,156,Maisonette,64
JURONG EAST,6,5,144,Apartment,77
JURONG EAST,6,3,144,Apartment,77
JURONG EAST,6,4,144,Apartment,77
JURONG WEST,2,6,47,Model A,92
JURONG WEST,3,3,68,Model A,92
JURONG WEST,3,1,68,Model A,93
JURONG WEST,3,4,59,Improved,57
JURONG WEST,3,1,59,Improved,57
JURONG WEST,3,3,59,Improved,57
JURONG WEST,3,1,68,Model A,92
JURONG WEST,3,5,65,Improved,55
JURONG WEST,3,1,65,Improved,55
JURONG WEST,3,5,65,Improved,55
JURONG WEST,3,2,65,Improved,55
JURONG WEST,3,3,65,Improved,56
JURONG WEST,3,2,65,Improved,55
JURONG WEST,3,2,66,Improved,53
JURONG WEST,3,2,74,Model A,63
JURONG WEST,3,1,74,Model A,64
JURONG WEST,3,4,73,Model A,63
JURONG WEST,3,1,64,Simplified,65
JURONG WEST,3,3,67,New Generation,62
JURONG WEST,3,1,74,Model A,63
JURONG WEST,3,7,67,DBSS,93
JURONG WEST,3,6,67,DBSS,93
JURONG WEST,3,7,67,DBSS,93
JURONG WEST,3,1,67,DBSS,93
JURONG WEST,3,8,67,DBSS,93
JURONG WEST,4,1,93,Model A,92
JURONG WEST,4,2,93,Model A,92
JURONG WEST,4,2,93,Model A,92
JURONG WEST,4,2,93,Model A,93
JURONG WEST,4,1,102,Model A,76
JURONG WEST,4,2,103,Model A,63
JURONG WEST,4,1,92,New Generation,63
JURONG WEST,4,3,103,Model A,63
JURONG WEST,4,4,102,Premium Apartment,76
JURONG WEST,4,4,94,Premium Apartment,79
JURONG WEST,4,2,94,Premium Apartment,82
JURONG WEST,4,6,94,Premium Apartment,82
JURONG WEST,4,3,94,Premium Apartment,82
JURONG WEST,4,1,91,New Generation,63
JURONG WEST,4,1,91,New Generation,63
JURONG WEST,4,2,91,New Generation,63
JURONG WEST,4,1,84,Simplified,64
JURONG WEST,4,1,106,Model A,63
JURONG WEST,4,4,84,Simplified,63
JURONG WEST,4,3,103,Model A,64
JURONG WEST,4,3,105,Model A,63
JURONG WEST,4,1,111,Model A,63
JURONG WEST,4,3,104,Model A,63
JURONG WEST,4,3,104,Model A,63
JURONG WEST,4,3,103,Model A,63
JURONG WEST,4,1,106,Model A,63
JURONG WEST,4,1,104,Model A,63
JURONG WEST,4,2,107,Model A,62
JURONG WEST,4,2,95,Model A,78
JURONG WEST,4,2,91,Model A,80
JURONG WEST,4,4,100,Model A,77
JURONG WEST,4,4,90,Model A2,79
JURONG WEST,4,2,94,Premium Apartment,79
JURONG WEST,4,1,93,Premium Apartment,87
JURONG WEST,4,2,85,Model A2,78
JURONG WEST,4,5,86,Model A2,78
JURONG WEST,4,4,86,Model A2,78
JURONG WEST,4,4,92,Premium Apartment,86
JURONG WEST,4,1,91,Model A,79
JURONG WEST,4,5,90,Model A,79
JURONG WEST,4,5,85,Model A2,79
JURONG WEST,4,2,104,Model A,69
JURONG WEST,4,1,104,Model A,71
JURONG WEST,4,3,104,Model A,68
JURONG WEST,4,2,105,Model A,74
JURONG WEST,4,4,104,Model A,68
JURONG WEST,4,4,104,Model A,68
JURONG WEST,4,1,105,Model A,75
JURONG WEST,4,2,94,New Generation,68
JURONG WEST,4,3,94,Premium Apartment,87
JURONG WEST,4,2,94,Model A,88
JURONG WEST,4,2,91,DBSS,93
JURONG WEST,4,6,89,DBSS,93
JURONG WEST,4,2,109,Model A,74
JURONG WEST,4,1,104,Model A,69
JURONG WEST,4,1,93,Premium Apartment,93
JURONG WEST,4,2,93,Premium Apartment,93
JURONG WEST,4,4,106,Model A,74
JURONG WEST,5,4,112,Improved,93
JURONG WEST,5,1,121,Improved,77
JURONG WEST,5,4,121,Standard,55
JURONG WEST,5,1,121,Standard,55
JURONG WEST,5,2,109,Standard,57
JURONG WEST,5,4,130,Adjoined flat,54
JURONG WEST,5,3,136,Model A,63
JURONG WEST,5,2,133,Model A,64
JURONG WEST,5,2,120,Premium Apartment,76
JURONG WEST,5,1,115,Premium Apartment,79
JURONG WEST,5,2,112,Premium Apartment,82
JURONG WEST,5,5,112,Premium Apartment,82
JURONG WEST,5,1,137,Model A-Maisonette,63
JURONG WEST,5,6,116,Improved,78
JURONG WEST,5,1,118,Improved,61
JURONG WEST,5,3,118,Improved,61
JURONG WEST,5,4,118,Improved,61
JURONG WEST,5,4,118,Improved,61
JURONG WEST,5,4,118,Improved,60
JURONG WEST,5,1,111,Improved,81
JURONG WEST,5,4,110,Improved,79
JURONG WEST,5,6,120,Improved,77
JURONG WEST,5,2,115,Premium Apartment,79
JURONG WEST,5,1,110,Premium Apartment,86
JURONG WEST,5,6,110,Improved,80
JURONG WEST,5,2,110,Premium Apartment,86
JURONG WEST,5,3,112,Improved,80
JURONG WEST,5,3,110,Improved,80
JURONG WEST,5,6,110,Improved,80
JURONG WEST,5,3,111,Improved,80
JURONG WEST,5,1,123,Improved,75
JURONG WEST,5,1,129,Improved,74
JURONG WEST,5,3,122,Improved,68
JURONG WEST,5,1,121,Improved,68
JURONG WEST,5,4,121,Improved,68
JURONG WEST,5,3,122,Improved,68
JURONG WEST,5,3,126,Improved,72
JURONG WEST,5,3,125,Improved,71
JURONG WEST,5,3,122,Improved,68
JURONG WEST,5,3,121,Improved,67
JURONG WEST,5,3,112,Premium Apartment,87
JURONG WEST,5,1,110,Premium Apartment,87
JURONG WEST,5,4,105,DBSS,93
JURONG WEST,5,3,108,DBSS,93
JURONG WEST,5,5,108,DBSS,93
JURONG WEST,5,2,125,Improved,74
JURONG WEST,5,4,116,Improved,79
JURONG WEST,6,2,146,Maisonette,71
JURONG WEST,6,2,132,Premium Apartment,79
JURONG WEST,6,2,132,Premium Apartment,79
JURONG WEST,6,4,134,Premium Apartment,78
JURONG WEST,6,2,126,Apartment,80
JURONG WEST,6,4,126,Apartment,80
JURONG WEST,6,4,126,Apartment,80
JURONG WEST,6,1,151,Maisonette,64
JURONG WEST,6,4,148,Maisonette,64
JURONG WEST,6,4,151,Maisonette,64
JURONG WEST,6,4,148,Maisonette,63
JURONG WEST,6,6,130,Apartment,79
JURONG WEST,6,5,130,Apartment,79
JURONG WEST,6,5,130,Apartment,78
JURONG WEST,6,6,130,Apartment,80
JURONG WEST,6,4,125,Apartment,81
JURONG WEST,6,4,133,Premium Apartment,79
JURONG WEST,6,4,147,Maisonette,69
KALLANG/WHAMPOA,2,3,50,Standard,49
KALLANG/WHAMPOA,2,3,45,Improved,64
KALLANG/WHAMPOA,3,4,68,Improved,50
KALLANG/WHAMPOA,3,3,63,Standard,59
KALLANG/WHAMPOA,3,7,62,Model A,83
KALLANG/WHAMPOA,3,3,68,New Generation,57
KALLANG/WHAMPOA,3,2,65,Improved,53
KALLANG/WHAMPOA,3,4,59,Improved,52
KALLANG/WHAMPOA,3,1,65,Improved,53
KALLANG/WHAMPOA,3,2,68,New Generation,57
KALLANG/WHAMPOA,3,5,76,Improved,53
KALLANG/WHAMPOA,3,1,56,Standard,49
KALLANG/WHAMPOA,3,1,56,Standard,49
KALLANG/WHAMPOA,3,3,60,Standard,47
KALLANG/WHAMPOA,3,1,126,Terrace,51
KALLANG/WHAMPOA,3,4,65,Improved,52
KALLANG/WHAMPOA,3,2,65,Improved,52
KALLANG/WHAMPOA,3,3,103,New Generation,63
KALLANG/WHAMPOA,3,2,62,Standard,63
KALLANG/WHAMPOA,3,4,65,Improved,52
KALLANG/WHAMPOA,3,1,59,Improved,52
KALLANG/WHAMPOA,3,2,82,New Generation,57
KALLANG/WHAMPOA,3,1,68,New Generation,59
KALLANG/WHAMPOA,3,2,65,Improved,52
KALLANG/WHAMPOA,3,3,66,Improved,53
KALLANG/WHAMPOA,4,10,95,DBSS,89
KALLANG/WHAMPOA,4,2,90,Model A,83
KALLANG/WHAMPOA,4,7,90,Model A,83
KALLANG/WHAMPOA,4,5,100,Model A,79
KALLANG/WHAMPOA,4,1,105,New Generation,64
KALLANG/WHAMPOA,4,5,94,New Generation,59
KALLANG/WHAMPOA,4,8,90,Model A,83
KALLANG/WHAMPOA,4,2,92,New Generation,63
KALLANG/WHAMPOA,4,4,90,Model A,85
KALLANG/WHAMPOA,4,3,91,Improved,52
KALLANG/WHAMPOA,5,4,109,DBSS,89
KALLANG/WHAMPOA,5,3,115,DBSS,89
KALLANG/WHAMPOA,5,5,117,DBSS,89
KALLANG/WHAMPOA,5,7,105,Improved,83
KALLANG/WHAMPOA,5,1,124,Improved,75
KALLANG/WHAMPOA,5,8,110,Improved,85
MARINE PARADE,3,3,65,Improved,54
MARINE PARADE,3,3,65,Improved,53
MARINE PARADE,3,5,76,Improved,53
MARINE PARADE,3,3,59,Improved,53
MARINE PARADE,3,4,65,Improved,54
MARINE PARADE,3,4,65,Improved,54
MARINE PARADE,3,4,65,Improved,54
MARINE PARADE,3,3,76,Improved,53
MARINE PARADE,4,2,87,Improved,54
MARINE PARADE,4,3,82,Improved,53
MARINE PARADE,4,6,88,Improved,53
MARINE PARADE,5,2,120,Standard,55
PASIR RIS,2,3,47,Model A,94
PASIR RIS,2,3,47,Model A,94
PASIR RIS,2,3,47,Model A,94
PASIR RIS,2,4,47,Model A,94
PASIR RIS,3,2,66,Improved,60
PASIR RIS,3,5,68,Model A,94
PASIR RIS,3,1,68,Model A,94
PASIR RIS,3,4,68,Model A,94
PASIR RIS,3,1,68,Model A,94
PASIR RIS,3,3,68,Model A,94
PASIR RIS,3,1,68,Model A,94
PASIR RIS,3,2,68,Model A,94
PASIR RIS,3,1,68,Model A,94
PASIR RIS,4,4,104,Model A,73
PASIR RIS,4,1,116,Model A,74
PASIR RIS,4,2,104,Model A,71
PASIR RIS,4,2,105,Model A,68
PASIR RIS,4,1,108,Model A,68
PASIR RIS,4,2,103,Model A,68
PASIR RIS,4,2,103,Model A,68
PASIR RIS,4,3,103,Model A,68
PASIR RIS,4,1,106,Model A,67
PASIR RIS,4,4,108,Model A,72
PASIR RIS,4,2,93,Model A,94
PASIR RIS,4,1,93,Model A,94
PASIR RIS,4,1,93,Model A,94
PASIR RIS,4,4,93,Model A,94
PASIR RIS,4,3,93,Model A,94
PASIR RIS,4,3,93,Model A,94
PASIR RIS,4,1,93,Model A,94
PASIR RIS,4,3,93,Model A,94
PASIR RIS,4,5,93,Model A,94
PASIR RIS,4,1,104,Model A,72
PASIR RIS,4,2,93,Model A,94
PASIR RIS,4,3,93,Model A,94
PASIR RIS,4,3,93,Model A,94
PASIR RIS,4,5,106,Model A,72
PASIR RIS,4,2,113,Model A,74
PASIR RIS,4,4,109,Model A,74
PASIR RIS,4,2,106,Model A,75
PASIR RIS,4,2,106,Model A,75
PASIR RIS,4,1,104,Model A,75
PASIR RIS,4,5,106,Model A,75
PASIR RIS,4,3,104,Model A,75
PASIR RIS,4,1,104,Model A,75
PASIR RIS,4,2,104,Model A,75
PASIR RIS,4,2,111,Model A,75
PASIR RIS,5,4,122,Improved,68
PASIR RIS,5,3,122,Improved,68
PASIR RIS,5,2,122,Improved,68
PASIR RIS,5,3,122,Improved,68
PASIR RIS,5,2,132,Improved,67
PASIR RIS,5,3,124,Improved,72
PASIR RIS,5,4,128,Improved,67
PASIR RIS,5,3,123,Improved,72
PASIR RIS,5,2,122,Improved,72
PASIR RIS,5,4,122,Improved,67
PASIR RIS,5,1,127,Improved,72
PASIR RIS,5,2,130,Model A,72
PASIR RIS,5,1,126,Improved,72
PASIR RIS,5,3,135,Model A,71
PASIR RIS,5,2,126,Improved,72
PASIR RIS,5,3,130,Model A,72
PASIR RIS,5,2,130,Model A,72
PASIR RIS,5,4,113,Improved,94
PASIR RIS,5,5,113,Improved,94
PASIR RIS,5,3,113,Improved,94
PASIR RIS,5,1,113,Improved,94
PASIR RIS,5,1,113,Improved,94
PASIR RIS,5,4,113,Improved,94
PASIR RIS,5,4,113,Improved,94
PASIR RIS,5,5,127,Improved,72
PASIR RIS,5,3,129,Improved,72
PASIR RIS,5,2,124,Improved,74
PASIR RIS,5,2,127,Improved,75
PASIR RIS,5,4,128,Improved,75
PASIR RIS,5,4,127,Improved,75
PASIR RIS,5,5,126,Improved,75
PASIR RIS,5,5,125,Improved,75
PASIR RIS,5,4,124,Improved,75
PASIR RIS,6,1,155,Apartment,74
PASIR RIS,6,6,149,Apartment,74
PASIR RIS,6,4,147,Apartment,71
PASIR RIS,6,3,144,Apartment,71
PASIR RIS,6,1,146,Maisonette,68
PASIR RIS,6,2,146,Maisonette,67
PASIR RIS,6,2,146,Maisonette,67
PASIR RIS,6,2,146,Maisonette,67
PASIR RIS,6,5,147,Apartment,72
PASIR RIS,6,3,148,Apartment,72
PASIR RIS,6,5,146,Apartment,72
PASIR RIS,6,3,149,Apartment,72
PASIR RIS,6,3,147,Apartment,72
PASIR RIS,6,2,145,Apartment,73
PASIR RIS,6,5,146,Apartment,72
PASIR RIS,6,2,143,Apartment,75
PUNGGOL,2,4,44,Model A,94
PUNGGOL,2,2,44,Model A,94
PUNGGOL,2,4,44,Model A,94
PUNGGOL,2,3,44,Model A,94
PUNGGOL,2,2,46,Model A,92
PUNGGOL,2,5,46,Model A,92
PUNGGOL,2,3,47,Model A,92
PUNGGOL,2,2,46,Model A,93
PUNGGOL,2,1,46,Model A,93
PUNGGOL,2,2,46,Model A,93
PUNGGOL,2,5,46,Model A,93
PUNGGOL,3,6,65,Model A,94
PUNGGOL,3,1,65,Model A,94
PUNGGOL,3,2,68,Premium Apartment,94
PUNGGOL,3,4,65,Model A,94
PUNGGOL,3,1,65,Model A,94
PUNGGOL,3,4,65,Model A,94
PUNGGOL,3,4,65,Model A,94
PUNGGOL,3,5,70,Model A,91
PUNGGOL,3,4,70,Model A,91
PUNGGOL,3,4,69,Model A,92
PUNGGOL,3,2,65,Model A,95
PUNGGOL,3,6,68,Premium Apartment,94
PUNGGOL,3,5,65,Model A,95
PUNGGOL,3,3,68,Model A,91
PUNGGOL,3,2,68,Premium Apartment,94
PUNGGOL,3,2,65,Model A,94
PUNGGOL,3,5,68,Premium Apartment,94
PUNGGOL,3,1,65,Model A,94
PUNGGOL,3,2,65,Model A,94
PUNGGOL,3,2,68,Model A,95
PUNGGOL,3,2,68,Model A,94
PUNGGOL,3,3,67,Premium Apartment,94
PUNGGOL,3,2,67,Premium Apartment,94
PUNGGOL,3,3,67,Premium Apartment,94
PUNGGOL,3,4,67,Premium Apartment,94
PUNGGOL,3,5,67,Premium Apartment,94
PUNGGOL,3,4,67,Model A,93
PUNGGOL,3,5,68,Model A,93
PUNGGOL,3,5,68,Model A,93
PUNGGOL,4,3,91,Premium Apartment,82
PUNGGOL,4,3,91,Premium Apartment,82
PUNGGOL,4,2,85,Model A,82
PUNGGOL,4,2,91,Premium Apartment,82
PUNGGOL,4,5,93,Premium Apartment,95
PUNGGOL,4,2,93,Premium Apartment,95
PUNGGOL,4,1,92,Model A,91
PUNGGOL,4,5,93,Premium Apartment,95
PUNGGOL,4,3,90,Model A,94
PUNGGOL,4,3,90,Model A,94
PUNGGOL,4,4,93,Premium Apartment,95
PUNGGOL,4,6,93,Premium Apartment,94
PUNGGOL,4,3,90,Model A,94
PUNGGOL,4,6,90,Model A,94
PUNGGOL,4,2,90,Model A,94
PUNGGOL,4,3,92,Model A,91
PUNGGOL,4,2,90,Model A,94
PUNGGOL,4,1,90,Model A,94
PUNGGOL,4,4,90,Model A,94
PUNGGOL,4,2,93,Premium Apartment,94
PUNGGOL,4,1,90,Model A,94
PUNGGOL,4,2,90,Model A,94
PUNGGOL,4,2,95,Model A,92
PUNGGOL,4,1,95,Premium Apartment,82
PUNGGOL,4,1,94,Model A,92
PUNGGOL,4,3,93,Model A,91
PUNGGOL,4,5,94,Model A,91
PUNGGOL,4,2,94,Premium Apartment,82
PUNGGOL,4,2,94,Model A,92
PUNGGOL,4,5,95,Model A,92
PUNGGOL,4,5,94,Model A,92
PUNGGOL,4,6,90,Model A,95
PUNGGOL,4,1,93,Model A,91
PUNGGOL,4,4,93,Premium Apartment,94
PUNGGOL,4,2,93,Model A,91
PUNGGOL,4,6,90,Model A,95
PUNGGOL,4,3,93,Model A,91
PUNGGOL,4,2,93,Premium Apartment,92
PUNGGOL,4,5,93,Premium Apartment,95
PUNGGOL,4,2,90,Model A,95
PUNGGOL,4,2,93,Premium Apartment,92
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,5,90,Model A,94
PUNGGOL,4,2,93,Model A,91
PUNGGOL,4,2,90,Premium Apartment,86
PUNGGOL,4,5,93,Premium Apartment,94
PUNGGOL,4,4,93,Premium Apartment,95
PUNGGOL,4,4,90,Model A,94
PUNGGOL,4,5,90,Model A,94
PUNGGOL,4,1,93,Model A,91
PUNGGOL,4,2,93,Premium Apartment,95
PUNGGOL,4,3,93,Premium Apartment,95
PUNGGOL,4,3,93,Premium Apartment,91
PUNGGOL,4,2,90,Premium Apartment,86
PUNGGOL,4,6,92,Premium Apartment,87
PUNGGOL,4,3,92,Premium Apartment,87
PUNGGOL,4,2,90,Model A,82
PUNGGOL,4,2,93,Premium Apartment,91
PUNGGOL,4,5,97,Premium Apartment,91
PUNGGOL,4,4,93,Model A,95
PUNGGOL,4,2,90,Model A,81
PUNGGOL,4,6,85,Model A,82
PUNGGOL,4,4,93,Model A,94
PUNGGOL,4,5,97,Premium Apartment,91
PUNGGOL,4,1,93,Model A,94
PUNGGOL,4,4,90,Model A,81
PUNGGOL,4,4,93,Model A,94
PUNGGOL,4,6,93,Model A,94
PUNGGOL,4,5,93,Premium Apartment,91
PUNGGOL,4,6,92,Model A,92
PUNGGOL,4,3,97,Premium Apartment,91
PUNGGOL,4,1,96,Premium Apartment,91
PUNGGOL,4,4,93,Premium Apartment,92
PUNGGOL,4,5,92,Model A,92
PUNGGOL,4,1,93,Premium Apartment,89
PUNGGOL,4,5,93,Premium Apartment,89
PUNGGOL,4,3,90,Premium Apartment,86
PUNGGOL,4,4,90,Premium Apartment,86
PUNGGOL,4,3,93,Model A,91
PUNGGOL,4,1,92,Model A,92
PUNGGOL,4,6,92,Premium Apartment,94
PUNGGOL,4,4,93,Premium Apartment,92
PUNGGOL,4,5,92,Premium Apartment,94
PUNGGOL,4,4,93,Model A,93
PUNGGOL,4,2,92,Premium Apartment,94
PUNGGOL,4,2,93,Premium Apartment,92
PUNGGOL,4,1,92,Premium Apartment,94
PUNGGOL,4,4,92,Premium Apartment,94
PUNGGOL,4,2,92,Premium Apartment,95
PUNGGOL,4,6,92,Premium Apartment,94
PUNGGOL,4,2,94,Premium Apartment,92
PUNGGOL,4,4,93,Model A,93
PUNGGOL,4,4,92,Premium Apartment,94
PUNGGOL,4,1,92,Model A,92
PUNGGOL,4,5,92,Model A,92
PUNGGOL,4,3,93,Model A,93
PUNGGOL,4,4,92,Premium Apartment,94
PUNGGOL,4,4,92,Premium Apartment,94
PUNGGOL,4,2,92,Model A,94
PUNGGOL,4,1,92,Model A,94
PUNGGOL,4,3,93,Model A,95
PUNGGOL,4,3,93,Model A,94
PUNGGOL,4,5,93,Model A,94
PUNGGOL,4,5,93,Model A,94
PUNGGOL,4,4,93,Model A,94
PUNGGOL,4,3,92,Model A,94
PUNGGOL,4,2,92,Model A,94
PUNGGOL,4,3,92,Model A,93
PUNGGOL,4,2,92,Model A,94
PUNGGOL,5,3,111,Premium Apartment,82
PUNGGOL,5,4,110,Improved,81
PUNGGOL,5,6,110,Improved,81
PUNGGOL,5,2,110,Improved,81
PUNGGOL,5,2,110,Premium Apartment,82
PUNGGOL,5,2,110,Improved,81
PUNGGOL,5,5,113,Premium Apartment,94
PUNGGOL,5,1,113,Premium Apartment,94
PUNGGOL,5,4,112,Premium Apartment,94
PUNGGOL,5,2,110,Premium Apartment,82
PUNGGOL,5,6,110,Premium Apartment,83
PUNGGOL,5,6,110,Premium Apartment,82
PUNGGOL,5,3,114,Premium Apartment,82
PUNGGOL,5,3,110,Premium Apartment,83
PUNGGOL,5,4,110,Premium Apartment,82
PUNGGOL,5,6,110,Premium Apartment,83
PUNGGOL,5,2,110,Improved,95
PUNGGOL,5,1,112,Premium Apartment,83
PUNGGOL,5,2,113,Premium Apartment,95
PUNGGOL,5,5,113,Premium Apartment,94
PUNGGOL,5,3,113,Premium Apartment,94
PUNGGOL,5,4,113,Premium Apartment,94
PUNGGOL,5,1,110,Improved,94
PUNGGOL,5,4,113,Premium Apartment,94
PUNGGOL,5,2,110,Improved,94
PUNGGOL,5,3,110,Improved,94
PUNGGOL,5,3,110,Improved,94
PUNGGOL,5,2,110,Improved,94
PUNGGOL,5,4,113,Premium Apartment,94
PUNGGOL,5,4,110,Improved,94
PUNGGOL,5,3,113,Premium Apartment,94
PUNGGOL,5,5,113,Premium Apartment,94
PUNGGOL,5,5,113,Improved,95
PUNGGOL,5,1,110,Improved,81
PUNGGOL,5,2,110,Improved,81
PUNGGOL,5,2,110,Improved,81
PUNGGOL,5,3,112,Improved,81
PUNGGOL,5,5,110,Improved,83
PUNGGOL,5,2,112,Improved,92
PUNGGOL,5,4,110,Improved,82
PUNGGOL,5,2,112,Improved,92
PUNGGOL,5,5,117,Premium Apartment,92
PUNGGOL,5,2,112,Premium Apartment,95
PUNGGOL,5,5,112,Premium Apartment,94
PUNGGOL,5,2,112,Premium Apartment,94
PUNGGOL,5,5,112,Premium Apartment,94
PUNGGOL,5,1,113,Improved,93
PUNGGOL,5,2,112,Premium Apartment,94
PUNGGOL,5,6,112,Premium Apartment,94
PUNGGOL,5,5,111,Improved,93
PUNGGOL,5,6,112,Improved,93
PUNGGOL,5,2,112,Improved,93
PUNGGOL,5,1,112,Improved,93
PUNGGOL,5,5,112,Improved,93
PUNGGOL,6,2,128,Premium Apartment,82
QUEENSTOWN,2,2,47,Model A,91
QUEENSTOWN,2,7,47,Model A,91
QUEENSTOWN,2,5,45,Improved,55
QUEENSTOWN,3,2,60,Standard,45
QUEENSTOWN,3,1,58,Standard,45
QUEENSTOWN,3,5,60,Standard,45
QUEENSTOWN,3,3,55,Standard,49
QUEENSTOWN,3,3,60,Standard,47
QUEENSTOWN,3,1,60,Standard,47
QUEENSTOWN,3,2,60,Standard,45
QUEENSTOWN,3,9,63,Model A,93
QUEENSTOWN,3,9,65,Premium Apartment,94
QUEENSTOWN,3,1,65,Improved,55
QUEENSTOWN,3,5,65,Improved,55
QUEENSTOWN,3,3,65,Improved,55
QUEENSTOWN,3,3,65,Improved,55
QUEENSTOWN,3,3,65,Improved,52
